1.000000e+00 8.400000e-04
9.500000e-01 5.370000e-03
9.000000e-01 9.650000e-03
8.000000e-01 1.749000e-02
7.000000e-01 2.443000e-02
6.000000e-01 3.043000e-02
5.000000e-01 3.529000e-02
4.000000e-01 3.869000e-02
3.000000e-01 4.001000e-02
2.500000e-01 3.961000e-02
2.000000e-01 3.825000e-02
1.500000e-01 3.564000e-02
1.000000e-01 3.121000e-02
7.500000e-02 2.800000e-02
5.000000e-02 2.369000e-02
2.500000e-02 1.743000e-02
1.250000e-02 1.263000e-02
0.000000e+00 0.000000e+00
1.250000e-02 -1.263000e-02
2.500000e-02 -1.743000e-02
5.000000e-02 -2.369000e-02
7.500000e-02 -2.800000e-02
1.000000e-01 -3.121000e-02
1.500000e-01 -3.564000e-02
2.000000e-01 -3.825000e-02
2.500000e-01 -3.961000e-02
3.000000e-01 -4.001000e-02
4.000000e-01 -3.869000e-02
5.000000e-01 -3.529000e-02
6.000000e-01 -3.043000e-02
7.000000e-01 -2.443000e-02
8.000000e-01 -1.749000e-02
9.000000e-01 -9.650000e-03
9.500000e-01 -5.370000e-03
1.000000e+00 -8.400000e-04
