Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2412-il-500000
Airfoil,naca2412-il
Reynolds number,500000
Ncrit,9
Mach,0
Max Cl/Cd,87.2826
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2412-il-500000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-15.250,-0.8999,0.08481,0.08190,-0.0365,1.0000,0.0235
-15.000,-0.9520,0.07088,0.06775,-0.0463,1.0000,0.0232
-14.750,-0.9855,0.06054,0.05719,-0.0544,1.0000,0.0231
-14.500,-1.0072,0.05275,0.04918,-0.0609,1.0000,0.0232
-14.250,-1.0219,0.04686,0.04307,-0.0658,1.0000,0.0234
-14.000,-1.0318,0.04250,0.03849,-0.0688,1.0000,0.0237
-13.750,-1.0378,0.03941,0.03520,-0.0700,1.0000,0.0239
-13.500,-1.0497,0.03620,0.03177,-0.0694,1.0000,0.0242
-13.250,-1.0540,0.03399,0.02948,-0.0675,1.0000,0.0247
-13.000,-1.0488,0.03291,0.02838,-0.0656,1.0000,0.0252
-12.750,-1.0381,0.03207,0.02750,-0.0641,1.0000,0.0257
-12.500,-1.0273,0.03117,0.02652,-0.0626,1.0000,0.0264
-12.250,-1.0168,0.03019,0.02543,-0.0608,1.0000,0.0271
-12.000,-1.0065,0.02917,0.02426,-0.0589,1.0000,0.0278
-11.750,-0.9953,0.02829,0.02322,-0.0568,1.0000,0.0285
-11.500,-0.9869,0.02685,0.02159,-0.0545,1.0000,0.0291
-11.250,-0.9769,0.02537,0.02007,-0.0523,1.0000,0.0299
-11.000,-0.9620,0.02476,0.01944,-0.0505,1.0000,0.0307
-10.750,-0.9469,0.02420,0.01884,-0.0487,1.0000,0.0315
-10.500,-0.9318,0.02358,0.01813,-0.0467,1.0000,0.0324
-10.250,-0.9166,0.02293,0.01738,-0.0448,1.0000,0.0333
-10.000,-0.9007,0.02237,0.01668,-0.0429,1.0000,0.0340
-9.750,-0.8865,0.02130,0.01547,-0.0409,1.0000,0.0348
-9.500,-0.8719,0.02019,0.01434,-0.0390,1.0000,0.0359
-9.250,-0.8546,0.01966,0.01379,-0.0374,1.0000,0.0368
-9.000,-0.8367,0.01915,0.01325,-0.0358,1.0000,0.0378
-8.750,-0.8185,0.01864,0.01266,-0.0343,1.0000,0.0388
-8.500,-0.7877,0.01812,0.01206,-0.0353,0.9986,0.0400
-8.250,-0.7531,0.01769,0.01152,-0.0369,0.9966,0.0408
-8.000,-0.7217,0.01639,0.01017,-0.0383,0.9948,0.0424
-7.750,-0.6878,0.01581,0.00959,-0.0399,0.9928,0.0440
-7.500,-0.6543,0.01531,0.00904,-0.0413,0.9899,0.0454
-7.250,-0.6189,0.01480,0.00849,-0.0431,0.9873,0.0468
-7.000,-0.5811,0.01440,0.00801,-0.0453,0.9852,0.0482
-6.750,-0.5445,0.01360,0.00719,-0.0474,0.9832,0.0504
-6.500,-0.5126,0.01310,0.00669,-0.0484,0.9786,0.0525
-6.250,-0.4767,0.01269,0.00626,-0.0502,0.9759,0.0550
-6.000,-0.4394,0.01227,0.00580,-0.0522,0.9740,0.0582
-5.750,-0.4016,0.01177,0.00535,-0.0545,0.9725,0.0640
