Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4415-il-100000
Airfoil,naca4415-il
Reynolds number,100000
Ncrit,9
Mach,0
Max Cl/Cd,48.4309
Max Cl/Cd alpha,9
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4415-il-100000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-9.000,-0.3649,0.10746,0.10282,-0.0297,1.0000,0.1485
-8.750,-0.6203,0.07088,0.06627,-0.0480,1.0000,0.0791
-8.500,-0.6400,0.06720,0.06253,-0.0459,1.0000,0.0787
-8.250,-0.6613,0.06278,0.05798,-0.0440,1.0000,0.0782
-8.000,-0.6853,0.05725,0.05215,-0.0422,1.0000,0.0779
-7.750,-0.6987,0.04981,0.04397,-0.0426,0.9966,0.0785
-7.500,-0.6730,0.04677,0.04070,-0.0451,0.9895,0.0814
-7.250,-0.6434,0.04436,0.03802,-0.0477,0.9829,0.0849
-7.000,-0.6291,0.03993,0.03268,-0.0479,0.9744,0.0884
-6.750,-0.5962,0.03918,0.03204,-0.0498,0.9671,0.0937
-6.500,-0.5704,0.03672,0.02881,-0.0505,0.9595,0.1001
-6.250,-0.5407,0.03613,0.02845,-0.0515,0.9513,0.1063
-6.000,-0.5066,0.03479,0.02680,-0.0533,0.9447,0.1152
-5.750,-0.4827,0.03391,0.02563,-0.0529,0.9353,0.1238
-5.500,-0.4436,0.03322,0.02498,-0.0554,0.9293,0.1348
-5.250,-0.4213,0.03243,0.02409,-0.0547,0.9196,0.1441
-5.000,-0.3822,0.03168,0.02318,-0.0569,0.9137,0.1574
-4.750,-0.3602,0.03135,0.02267,-0.0560,0.9034,0.1686
-4.500,-0.3206,0.03076,0.02211,-0.0583,0.8976,0.1821
-4.250,-0.2980,0.03031,0.02164,-0.0575,0.8876,0.1923
-4.000,-0.2593,0.02972,0.02094,-0.0594,0.8814,0.2066
-3.750,-0.2356,0.02948,0.02061,-0.0587,0.8717,0.2183
-3.500,-0.1982,0.02888,0.02005,-0.0604,0.8653,0.2319
-3.250,-0.1696,0.02844,0.01958,-0.0605,0.8570,0.2445
-3.000,-0.1373,0.02796,0.01902,-0.0611,0.8491,0.2594
-2.750,-0.0917,0.02723,0.01831,-0.0639,0.8453,0.2786
-2.500,-0.0762,0.02717,0.01822,-0.0617,0.8332,0.2929
-2.250,-0.0321,0.02636,0.01751,-0.0643,0.8290,0.3162
-2.000,-0.0146,0.02627,0.01747,-0.0624,0.8178,0.3346
-1.750,0.0266,0.02547,0.01682,-0.0643,0.8129,0.3652
-1.500,0.0745,0.02444,0.01597,-0.0672,0.8102,0.4071
-1.250,0.0840,0.02451,0.01624,-0.0640,0.7973,0.4365
-1.000,0.1301,0.02334,0.01549,-0.0665,0.7942,0.5105
-0.750,0.1826,0.02197,0.01490,-0.0696,0.7923,0.6780
-0.500,0.3815,0.02095,0.01440,-0.1001,0.7957,0.9661
-0.250,0.5016,0.02020,0.01339,-0.1171,0.7944,1.0000
0.000,0.5067,0.02032,0.01339,-0.1134,0.7817,1.0000
0.250,0.5512,0.01976,0.01266,-0.1162,0.7756,1.0000
0.500,0.5565,0.02003,0.01284,-0.1122,0.7628,1.0000
0.750,0.6036,0.01951,0.01216,-0.1153,0.7570,1.0000
1.000,0.6078,0.01991,0.01249,-0.1110,0.7441,1.0000
1.250,0.6411,0.01975,0.01221,-0.1117,0.7363,1.0000
1.500,0.6589,0.01993,0.01231,-0.1098,0.7256,1.0000
1.750,0.6821,0.02004,0.01233,-0.1087,0.7162,1.0000
2.000,0.7095,0.02004,0.01224,-0.1084,0.7070,1.0000
2.250,0.7274,0.02032,0.01247,-0.1064,0.6971,1.0000
2.500,0.7588,0.02027,0.01233,-0.1067,0.6886,1.0000
2.750,0.7735,0.02065,0.01267,-0.1042,0.6783,1.0000
3.000,0.8075,0.02057,0.01250,-0.1049,0.6701,1.0000
3.250,0.8196,0.02103,0.01295,-0.1020,0.6597,1.0000
3.500,0.8556,0.02094,0.01275,-0.1031,0.6518,1.0000
3.750,0.8655,0.02146,0.01330,-0.0998,0.6411,1.0000
4.000,0.9041,0.02134,0.01306,-0.1013,0.6334,1.0000
4.250,0.9112,0.02192,0.01368,-0.0975,0.6224,1.0000
4.500,0.9509,0.02181,0.01345,-0.0992,0.6147,1.0000
4.750,0.9567,0.02241,0.01412,-0.0952,0.6037,1.0000
5.000,0.9889,0.02248,0.01411,-0.0956,0.5954,1.0000
5.250,1.0022,0.02291,0.01458,-0.0929,0.5848,1.0000
5.500,1.0265,0.02313,0.01477,-0.0920,0.5754,1.0000
5.750,1.0500,0.02328,0.01488,-0.0909,0.5650,1.0000
6.000,1.0654,0.02365,0.01529,-0.0884,0.5542,1.0000
6.250,1.1030,0.02354,0.01503,-0.0897,0.5444,1.0000
6.500,1.1078,0.02409,0.01569,-0.0855,0.5330,1.0000
6.750,1.1334,0.02426,0.01583,-0.0848,0.5230,1.0000
7.000,1.1524,0.02452,0.01609,-0.0830,0.5123,1.0000
7.250,1.1672,0.02493,0.01654,-0.0806,0.5016,1.0000
7.500,1.2022,0.02492,0.01641,-0.0815,0.4914,1.0000
7.750,1.2048,0.02550,0.01712,-0.0769,0.4800,1.0000
8.000,1.2252,0.02576,0.01737,-0.0754,0.4691,1.0000
8.250,1.2503,0.02589,0.01743,-0.0747,0.4577,1.0000
8.500,1.2552,0.02642,0.01808,-0.0706,0.4461,1.0000
8.750,1.2737,0.02670,0.01834,-0.0688,0.4345,1.0000
9.000,1.2994,0.02683,0.01835,-0.0681,0.4223,1.0000
9.250,1.2995,0.02739,0.01904,-0.0633,0.4101,1.0000
9.500,1.3100,0.02782,0.01950,-0.0603,0.3979,1.0000
9.750,1.3266,0.02812,0.01972,-0.0582,0.3853,1.0000
10.000,1.3373,0.02849,0.02006,-0.0552,0.3727,1.0000
10.250,1.3355,0.02914,0.02079,-0.0502,0.3607,1.0000
10.500,1.3427,0.02970,0.02133,-0.0469,0.3483,1.0000
10.750,1.3555,0.03021,0.02175,-0.0445,0.3357,1.0000
11.000,1.3614,0.03086,0.02238,-0.0412,0.3233,1.0000
11.250,1.3601,0.03177,0.02336,-0.0371,0.3115,1.0000
11.500,1.3656,0.03259,0.02415,-0.0341,0.2997,1.0000
11.750,1.3764,0.03329,0.02474,-0.0319,0.2879,1.0000
12.000,1.3741,0.03442,0.02596,-0.0282,0.2771,1.0000
12.250,1.3767,0.03557,0.02713,-0.0254,0.2667,1.0000
12.500,1.3891,0.03644,0.02786,-0.0237,0.2562,1.0000
12.750,1.3848,0.03794,0.02952,-0.0205,0.2471,1.0000
13.000,1.3921,0.03914,0.03069,-0.0186,0.2379,1.0000
13.250,1.3950,0.04048,0.03205,-0.0163,0.2289,1.0000
13.500,1.3959,0.04210,0.03375,-0.0141,0.2206,1.0000
13.750,1.4053,0.04326,0.03480,-0.0127,0.2116,1.0000
14.000,1.3985,0.04539,0.03713,-0.0103,0.2043,1.0000
14.250,1.4119,0.04645,0.03802,-0.0092,0.1950,1.0000
14.500,1.3986,0.04908,0.04092,-0.0068,0.1886,1.0000
14.750,1.4110,0.05028,0.04195,-0.0058,0.1799,1.0000
15.000,1.3960,0.05325,0.04518,-0.0039,0.1736,1.0000
15.250,1.4069,0.05459,0.04637,-0.0030,0.1652,1.0000
15.500,1.3910,0.05793,0.04998,-0.0015,0.1593,1.0000
15.750,1.4033,0.05926,0.05114,-0.0007,0.1512,1.0000
16.000,1.3851,0.06310,0.05527,0.0003,0.1461,1.0000
16.250,1.4025,0.06408,0.05601,0.0010,0.1380,1.0000
16.500,1.3804,0.06858,0.06084,0.0016,0.1342,1.0000
16.750,1.3787,0.07129,0.06361,0.0020,0.1289,1.0000
17.000,1.3841,0.07355,0.06585,0.0025,0.1235,1.0000
17.250,1.3636,0.07846,0.07103,0.0023,0.1204,1.0000
17.500,1.3636,0.08117,0.07380,0.0023,0.1161,1.0000
17.750,1.3736,0.08311,0.07569,0.0027,0.1119,1.0000
18.000,1.3465,0.08926,0.08216,0.0015,0.1102,1.0000
18.250,1.3187,0.09592,0.08910,-0.0003,0.1085,1.0000
18.500,1.2887,0.10330,0.09673,-0.0028,0.1071,1.0000
18.750,1.2121,0.11894,0.11279,-0.0101,0.1082,1.0000
19.000,1.3029,0.10762,0.10102,-0.0030,0.1009,1.0000
19.250,1.2512,0.11897,0.11270,-0.0083,0.1010,1.0000
