1.000000e+00 0.000000e+00
9.989300e-01 3.900000e-04
9.957200e-01 1.560000e-03
9.903900e-01 3.490000e-03
9.829600e-01 6.100000e-03
9.734700e-01 9.320000e-03
9.619400e-01 1.303000e-02
9.484400e-01 1.716000e-02
9.330100e-01 2.166000e-02
9.157300e-01 2.652000e-02
8.966800e-01 3.171000e-02
8.759200e-01 3.717000e-02
8.535500e-01 4.283000e-02
8.296700e-01 4.863000e-02
8.043800e-01 5.453000e-02
7.777900e-01 6.048000e-02
7.500000e-01 6.642000e-02
7.211400e-01 7.227000e-02
6.913400e-01 7.795000e-02
6.607200e-01 8.341000e-02
6.294100e-01 8.858000e-02
5.975500e-01 9.341000e-02
5.652600e-01 9.785000e-02
5.327000e-01 1.018500e-01
5.000000e-01 1.053800e-01
4.673000e-01 1.083700e-01
4.347400e-01 1.107600e-01
4.024500e-01 1.124800e-01
3.705900e-01 1.134500e-01
3.392800e-01 1.136100e-01
3.086600e-01 1.129400e-01
2.788600e-01 1.114100e-01
2.500000e-01 1.090300e-01
2.222100e-01 1.058400e-01
1.956200e-01 1.019000e-01
1.703300e-01 9.726000e-02
1.464500e-01 9.195000e-02
1.240800e-01 8.607000e-02
1.033200e-01 7.970000e-02
8.427000e-02 7.283000e-02
6.699000e-02 6.541000e-02
5.156000e-02 5.753000e-02
3.806000e-02 4.937000e-02
2.653000e-02 4.118000e-02
1.704000e-02 3.303000e-02
9.610000e-03 2.489000e-02
4.280000e-03 1.654000e-02
1.070000e-03 8.250000e-03
0.000000e+00 7.500000e-04
1.070000e-03 -5.660000e-03
4.280000e-03 -1.102000e-02
9.610000e-03 -1.590000e-02
1.704000e-02 -2.061000e-02
2.653000e-02 -2.502000e-02
3.806000e-02 -2.915000e-02
5.156000e-02 -3.281000e-02
6.699000e-02 -3.582000e-02
8.427000e-02 -3.817000e-02
1.033200e-01 -3.991000e-02
1.240800e-01 -4.106000e-02
1.464500e-01 -4.166000e-02
1.703300e-01 -4.177000e-02
1.956200e-01 -4.147000e-02
2.222100e-01 -4.078000e-02
2.500000e-01 -3.974000e-02
2.788600e-01 -3.845000e-02
3.086600e-01 -3.700000e-02
3.392800e-01 -3.547000e-02
3.705900e-01 -3.390000e-02
4.024500e-01 -3.229000e-02
4.347400e-01 -3.063000e-02
4.673000e-01 -2.891000e-02
5.000000e-01 -2.713000e-02
5.327000e-01 -2.529000e-02
5.652600e-01 -2.340000e-02
5.975500e-01 -2.149000e-02
6.294100e-01 -1.958000e-02
6.607200e-01 -1.772000e-02
6.913400e-01 -1.596000e-02
7.211400e-01 -1.430000e-02
7.500000e-01 -1.277000e-02
7.777900e-01 -1.136000e-02
8.043800e-01 -1.006000e-02
8.296700e-01 -8.860000e-03
8.535500e-01 -7.750000e-03
8.759200e-01 -6.740000e-03
8.966800e-01 -5.830000e-03
9.157300e-01 -5.020000e-03
9.330100e-01 -4.310000e-03
9.484400e-01 -3.640000e-03
9.619400e-01 -2.970000e-03
9.734700e-01 -2.270000e-03
9.829600e-01 -1.560000e-03
9.903900e-01 -9.200000e-04
9.957200e-01 -4.200000e-04
9.989300e-01 -1.100000e-04
1.000000e+00 0.000000e+00
