1.000030e+00 1.260000e-03
9.973000e-01 1.700000e-03
9.891400e-01 3.020000e-03
9.756300e-01 5.180000e-03
9.569300e-01 8.120000e-03
9.332400e-01 1.176000e-02
9.048200e-01 1.602000e-02
8.719700e-01 2.079000e-02
8.350600e-01 2.597000e-02
7.944900e-01 3.145000e-02
7.507000e-01 3.712000e-02
7.041700e-01 4.285000e-02
6.554100e-01 4.854000e-02
6.049600e-01 5.405000e-02
5.533500e-01 5.924000e-02
5.011700e-01 6.397000e-02
4.489700e-01 6.811000e-02
3.973300e-01 7.150000e-02
3.468100e-01 7.402000e-02
2.979600e-01 7.554000e-02
2.513100e-01 7.597000e-02
2.073800e-01 7.524000e-02
1.660400e-01 7.320000e-02
1.273200e-01 6.915000e-02
9.230000e-02 6.265000e-02
6.203000e-02 5.382000e-02
3.730000e-02 4.324000e-02
1.865000e-02 3.176000e-02
6.280000e-03 2.030000e-02
1.500000e-04 9.560000e-03
0.000000e+00 0.000000e+00
5.330000e-03 -7.920000e-03
1.557000e-02 -1.401000e-02
3.029000e-02 -1.870000e-02
4.915000e-02 -2.248000e-02
7.195000e-02 -2.586000e-02
9.868000e-02 -2.922000e-02
1.295400e-01 -3.282000e-02
1.648300e-01 -3.660000e-02
2.048300e-01 -4.016000e-02
2.486900e-01 -4.283000e-02
2.953100e-01 -4.446000e-02
3.441800e-01 -4.510000e-02
3.947600e-01 -4.482000e-02
4.465000e-01 -4.371000e-02
4.988300e-01 -4.188000e-02
5.511700e-01 -3.945000e-02
6.029600e-01 -3.655000e-02
6.536000e-01 -3.327000e-02
7.025700e-01 -2.975000e-02
7.493000e-01 -2.607000e-02
7.933000e-01 -2.235000e-02
8.340700e-01 -1.866000e-02
8.711800e-01 -1.512000e-02
9.042000e-01 -1.180000e-02
9.327900e-01 -8.800000e-03
9.566100e-01 -6.210000e-03
9.754300e-01 -4.100000e-03
9.890100e-01 -2.540000e-03
9.972200e-01 -1.580000e-03
9.999700e-01 -1.260000e-03
