Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca2421-il-200000
Airfoil,naca2421-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,57.5421
Max Cl/Cd alpha,6.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca2421-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.000,-1.0082,0.07506,0.06900,-0.0819,1.0000,0.0906
-17.750,-1.0471,0.06761,0.06125,-0.0854,1.0000,0.0913
-17.500,-1.0778,0.06179,0.05514,-0.0876,1.0000,0.0920
-17.250,-1.0881,0.05824,0.05144,-0.0882,1.0000,0.0929
-17.000,-1.0651,0.05784,0.05119,-0.0876,1.0000,0.0944
-16.750,-1.0596,0.05598,0.04932,-0.0877,1.0000,0.0957
-16.500,-1.0637,0.05334,0.04658,-0.0879,1.0000,0.0970
-16.250,-1.0726,0.05045,0.04353,-0.0879,1.0000,0.0983
-16.000,-1.0837,0.04762,0.04051,-0.0874,1.0000,0.0995
-15.750,-1.0972,0.04499,0.03766,-0.0863,1.0000,0.1005
-15.500,-1.0794,0.04399,0.03675,-0.0856,1.0000,0.1022
-15.250,-1.0688,0.04294,0.03576,-0.0846,1.0000,0.1037
-15.000,-1.0663,0.04159,0.03438,-0.0832,1.0000,0.1053
-14.750,-1.0694,0.04008,0.03278,-0.0812,1.0000,0.1069
-14.500,-1.0773,0.03857,0.03111,-0.0785,1.0000,0.1083
-14.250,-1.0896,0.03721,0.02957,-0.0749,1.0000,0.1095
-14.000,-1.0732,0.03639,0.02890,-0.0736,1.0000,0.1115
-13.750,-1.0700,0.03565,0.02819,-0.0709,1.0000,0.1132
-13.500,-1.0729,0.03486,0.02738,-0.0673,1.0000,0.1148
-13.250,-1.0805,0.03409,0.02653,-0.0630,1.0000,0.1164
-13.000,-1.0928,0.03339,0.02572,-0.0577,1.0000,0.1179
-12.750,-1.1102,0.03283,0.02503,-0.0514,1.0000,0.1190
-12.500,-1.1055,0.03213,0.02442,-0.0483,1.0000,0.1210
-12.250,-1.1125,0.03173,0.02405,-0.0431,1.0000,0.1224
