Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca6412-il-1000000
Airfoil,naca6412-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,142.653
Max Cl/Cd alpha,5.75
Url,http://airfoiltools.com/polar/csv?polar=xf-naca6412-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-12.500,-0.2381,0.12675,0.12497,-0.0613,0.9949,0.0187
-12.250,-0.5884,0.02989,0.02711,-0.1461,0.9731,0.0181
-12.000,-0.5846,0.02502,0.02188,-0.1496,0.9651,0.0184
-11.750,-0.5665,0.02313,0.01984,-0.1503,0.9603,0.0187
-11.500,-0.5449,0.02194,0.01854,-0.1507,0.9563,0.0190
-11.250,-0.5247,0.02101,0.01752,-0.1503,0.9507,0.0193
-11.000,-0.5028,0.02003,0.01643,-0.1501,0.9460,0.0196
-10.750,-0.4796,0.01910,0.01537,-0.1501,0.9419,0.0200
-10.500,-0.4574,0.01829,0.01445,-0.1497,0.9365,0.0204
-10.250,-0.4341,0.01753,0.01356,-0.1493,0.9311,0.0207
-10.000,-0.4093,0.01689,0.01278,-0.1491,0.9259,0.0211
-9.750,-0.3853,0.01631,0.01209,-0.1486,0.9193,0.0213
-9.500,-0.3640,0.01502,0.01061,-0.1481,0.9128,0.0219
-9.250,-0.3398,0.01429,0.00980,-0.1478,0.9070,0.0224
-9.000,-0.3144,0.01381,0.00926,-0.1475,0.9012,0.0228
-8.750,-0.2883,0.01336,0.00872,-0.1473,0.8959,0.0234
-8.500,-0.2621,0.01294,0.00822,-0.1470,0.8905,0.0239
-8.250,-0.2360,0.01252,0.00772,-0.1468,0.8845,0.0244
-8.000,-0.2093,0.01216,0.00725,-0.1465,0.8790,0.0249
-7.750,-0.1831,0.01172,0.00672,-0.1463,0.8732,0.0254
-7.500,-0.1577,0.01115,0.00610,-0.1459,0.8667,0.0264
-7.250,-0.1307,0.01089,0.00577,-0.1457,0.8606,0.0272
-7.000,-0.1038,0.01059,0.00543,-0.1455,0.8541,0.0280
-6.750,-0.0767,0.01034,0.00510,-0.1453,0.8476,0.0288
-6.500,-0.0493,0.01015,0.00483,-0.1451,0.8414,0.0295
-6.250,-0.0233,0.00968,0.00432,-0.1447,0.8341,0.0309
-6.000,0.0038,0.00950,0.00408,-0.1445,0.8270,0.0322
-5.750,0.0312,0.00932,0.00386,-0.1443,0.8195,0.0336
-5.500,0.0580,0.00909,0.00355,-0.1440,0.8119,0.0352
-5.250,0.0851,0.00886,0.00330,-0.1437,0.8042,0.0373
-5.000,0.1122,0.00874,0.00312,-0.1435,0.7959,0.0393
-4.750,0.1392,0.00852,0.00288,-0.1432,0.7877,0.0421
-4.500,0.1663,0.00842,0.00273,-0.1429,0.7791,0.0450
-4.250,0.1934,0.00827,0.00256,-0.1427,0.7709,0.0485
-4.000,0.2204,0.00818,0.00243,-0.1424,0.7621,0.0519
-3.750,0.2476,0.00807,0.00228,-0.1421,0.7533,0.0555
-3.500,0.2742,0.00799,0.00217,-0.1417,0.7437,0.0598
