Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca4421-il-200000
Airfoil,naca4421-il
Reynolds number,200000
Ncrit,9
Mach,0
Max Cl/Cd,61.2211
Max Cl/Cd alpha,7.5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca4421-il-200000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-16.250,-0.8642,0.06424,0.05861,-0.1012,1.0000,0.0823
-16.000,-0.9048,0.05865,0.05282,-0.1021,1.0000,0.0827
-15.750,-0.9373,0.05457,0.04858,-0.1015,1.0000,0.0831
-15.500,-0.9666,0.05133,0.04519,-0.0999,1.0000,0.0837
-15.250,-0.9952,0.04863,0.04234,-0.0973,1.0000,0.0842
-15.000,-1.0239,0.04636,0.03992,-0.0939,1.0000,0.0847
-14.750,-1.0533,0.04448,0.03788,-0.0896,1.0000,0.0851
-14.500,-1.0833,0.04298,0.03621,-0.0843,1.0000,0.0855
-14.250,-1.0938,0.04196,0.03518,-0.0803,1.0000,0.0863
-14.000,-1.0974,0.04133,0.03462,-0.0767,0.9999,0.0871
-13.750,-1.0746,0.04045,0.03376,-0.0779,0.9961,0.0888
-13.500,-1.0601,0.03928,0.03244,-0.0784,0.9918,0.0907
-13.250,-1.0511,0.03775,0.03062,-0.0779,0.9851,0.0927
-13.000,-1.0216,0.03669,0.02960,-0.0796,0.9815,0.0947
-12.750,-0.9884,0.03598,0.02892,-0.0818,0.9788,0.0971
-12.500,-0.9744,0.03495,0.02773,-0.0809,0.9711,0.0995
-12.250,-0.9473,0.03376,0.02640,-0.0822,0.9668,0.1023
-12.000,-0.9096,0.03317,0.02591,-0.0849,0.9645,0.1053
-11.750,-0.8964,0.03241,0.02502,-0.0832,0.9557,0.1081
-11.500,-0.8659,0.03139,0.02390,-0.0847,0.9518,0.1116
-11.250,-0.8271,0.03078,0.02335,-0.0874,0.9495,0.1153
-11.000,-0.8153,0.03018,0.02258,-0.0851,0.9401,0.1186
-10.750,-0.7814,0.02934,0.02179,-0.0868,0.9363,0.1225
-10.500,-0.7435,0.02873,0.02115,-0.0892,0.9337,0.1272
-10.250,-0.7276,0.02813,0.02039,-0.0875,0.9256,0.1309
-10.000,-0.6949,0.02755,0.01994,-0.0888,0.9209,0.1350
-9.750,-0.6591,0.02695,0.01918,-0.0906,0.9178,0.1403
-9.500,-0.6179,0.02613,0.01844,-0.0935,0.9159,0.1452
-9.250,-0.6010,0.02583,0.01812,-0.0916,0.9072,0.1491
-9.000,-0.5691,0.02524,0.01736,-0.0925,0.9025,0.1539
-8.750,-0.5279,0.02449,0.01675,-0.0952,0.9002,0.1589
-8.500,-0.4880,0.02388,0.01604,-0.0975,0.8981,0.1645
-8.250,-0.4476,0.02306,0.01524,-0.1000,0.8963,0.1695
-8.000,-0.4353,0.02287,0.01509,-0.0970,0.8852,0.1730
-7.750,-0.3994,0.02231,0.01443,-0.0984,0.8816,0.1784
-7.500,-0.3609,0.02154,0.01370,-0.1004,0.8789,0.1837
-7.250,-0.3346,0.02120,0.01338,-0.0999,0.8723,0.1885
-7.000,-0.3089,0.02085,0.01293,-0.0994,0.8648,0.1938
-6.750,-0.2735,0.02020,0.01235,-0.1006,0.8607,0.1996
-6.500,-0.2356,0.01972,0.01183,-0.1023,0.8575,0.2067
