1.000000e+00 0.000000e+00
9.973000e-01 5.900000e-04
9.891800e-01 2.350000e-03
9.757800e-01 5.200000e-03
9.572000e-01 9.060000e-03
9.336500e-01 1.380000e-02
9.053500e-01 1.927000e-02
8.726000e-01 2.532000e-02
8.357700e-01 3.175000e-02
7.952000e-01 3.839000e-02
7.513800e-01 4.506000e-02
7.047500e-01 5.158000e-02
6.558300e-01 5.777000e-02
6.051300e-01 6.347000e-02
5.532200e-01 6.852000e-02
5.006700e-01 7.276000e-02
4.480700e-01 7.606000e-02
3.959700e-01 7.830000e-02
3.445500e-01 7.912000e-02
2.948500e-01 7.831000e-02
2.474500e-01 7.588000e-02
2.029200e-01 7.193000e-02
1.617500e-01 6.659000e-02
1.244800e-01 6.006000e-02
9.148000e-02 5.253000e-02
6.317000e-02 4.427000e-02
3.985000e-02 3.553000e-02
2.170000e-02 2.654000e-02
8.970000e-03 1.752000e-02
1.720000e-03 8.620000e-03
0.000000e+00 0.000000e+00
3.750000e-03 -7.940000e-03
1.290000e-02 -1.483000e-02
2.723000e-02 -2.061000e-02
4.662000e-02 -2.531000e-02
7.080000e-02 -2.893000e-02
9.948000e-02 -3.151000e-02
1.323800e-01 -3.310000e-02
1.691200e-01 -3.379000e-02
2.093200e-01 -3.368000e-02
2.525500e-01 -3.291000e-02
2.984200e-01 -3.165000e-02
3.464200e-01 -3.005000e-02
3.961200e-01 -2.830000e-02
4.474000e-01 -2.637000e-02
4.993300e-01 -2.415000e-02
5.513200e-01 -2.174000e-02
6.028000e-01 -1.925000e-02
6.532000e-01 -1.677000e-02
7.019800e-01 -1.436000e-02
7.486200e-01 -1.208000e-02
7.925700e-01 -9.940000e-03
8.333700e-01 -7.980000e-03
8.705300e-01 -6.210000e-03
9.036800e-01 -4.630000e-03
9.323800e-01 -3.260000e-03
9.563300e-01 -2.110000e-03
9.752800e-01 -1.200000e-03
9.889500e-01 -5.400000e-04
9.972300e-01 -1.300000e-04
1.000000e+00 0.000000e+00
