1.000000e+00 1.050000e-03
9.502100e-01 8.320000e-03
9.003400e-01 1.513000e-02
8.004900e-01 2.741000e-02
7.005100e-01 3.804000e-02
6.004200e-01 4.692000e-02
5.002500e-01 5.385000e-02
4.000000e-01 5.836000e-02
2.993700e-01 5.940000e-02
2.490700e-01 5.809000e-02
1.988000e-01 5.531000e-02
1.486100e-01 5.062000e-02
9.854000e-02 4.338000e-02
7.358000e-02 3.837000e-02
4.870000e-02 3.194000e-02
2.398000e-02 2.297000e-02
1.174000e-02 1.639000e-02
0.000000e+00 0.000000e+00
1.326000e-02 -1.515000e-02
2.602000e-02 -2.055000e-02
5.130000e-02 -2.726000e-02
7.642000e-02 -3.157000e-02
1.014600e-01 -3.462000e-02
1.513900e-01 -3.844000e-02
2.012000e-01 -4.031000e-02
2.509300e-01 -4.091000e-02
3.006300e-01 -4.064000e-02
4.000000e-01 -3.936000e-02
4.997500e-01 -3.439000e-02
5.995800e-01 -2.914000e-02
6.994900e-01 -2.304000e-02
7.995100e-01 -1.629000e-02
8.996600e-01 -9.010000e-03
9.497900e-01 -5.120000e-03
1.000000e+00 -1.050000e-03
