1.000000e+00 0.000000e+00
9.509800e-01 1.930000e-02
9.016100e-01 3.502000e-02
8.023300e-01 6.352000e-02
7.024400e-01 8.824000e-02
6.020300e-01 1.090300e-01
5.011800e-01 1.253200e-01
4.000000e-01 1.360600e-01
2.970000e-01 1.387400e-01
2.455500e-01 1.359300e-01
1.942700e-01 1.295900e-01
1.433300e-01 1.188800e-01
9.300000e-02 1.021500e-01
6.820000e-02 9.052000e-02
4.380000e-02 7.552000e-02
2.012000e-02 5.449000e-02
8.550000e-03 3.892000e-02
0.000000e+00 0.000000e+00
1.615000e-02 -3.646000e-02
2.988000e-02 -4.965000e-02
5.620000e-02 -6.614000e-02
8.180000e-02 -7.692000e-02
1.070000e-01 -8.465000e-02
1.566700e-01 -9.450000e-02
2.057300e-01 -9.959000e-02
2.544500e-01 -1.015500e-01
3.030000e-01 -1.012400e-01
4.000000e-01 -9.606000e-02
4.988200e-01 -8.644000e-02
5.979700e-01 -7.347000e-02
6.975600e-01 -5.824000e-02
7.976700e-01 -4.130000e-02
8.983900e-01 -2.280000e-02
9.490200e-01 -1.292000e-02
1.000000e+00 0.000000e+00
