Xfoil polar. Reynolds number fixed. Mach  number fixed
Polar key,xf-naca1412-il-1000000
Airfoil,naca1412-il
Reynolds number,1000000
Ncrit,9
Mach,0
Max Cl/Cd,83.8372
Max Cl/Cd alpha,5
Url,http://airfoiltools.com/polar/csv?polar=xf-naca1412-il-1000000

Alpha,Cl,Cd,Cdp,Cm,Top_Xtr,Bot_Xtr
-18.250,-1.2023,0.09262,0.08974,-0.0182,1.0000,0.0138
-18.000,-1.2455,0.08177,0.07873,-0.0241,1.0000,0.0137
-17.750,-1.2853,0.07157,0.06836,-0.0298,1.0000,0.0136
-17.500,-1.3179,0.06252,0.05914,-0.0350,1.0000,0.0136
-17.250,-1.3410,0.05504,0.05150,-0.0396,1.0000,0.0136
-17.000,-1.3561,0.04897,0.04528,-0.0434,1.0000,0.0137
-16.750,-1.3653,0.04406,0.04022,-0.0463,1.0000,0.0139
-16.500,-1.3700,0.04007,0.03611,-0.0485,1.0000,0.0141
-16.250,-1.3714,0.03685,0.03275,-0.0498,1.0000,0.0143
-16.000,-1.3694,0.03428,0.03007,-0.0505,1.0000,0.0145
-15.750,-1.3649,0.03221,0.02788,-0.0506,1.0000,0.0147
-15.500,-1.3695,0.02957,0.02513,-0.0501,1.0000,0.0152
-15.250,-1.3672,0.02779,0.02328,-0.0489,1.0000,0.0156
-15.000,-1.3589,0.02660,0.02203,-0.0477,1.0000,0.0161
-14.750,-1.3480,0.02566,0.02104,-0.0463,1.0000,0.0166
-14.500,-1.3359,0.02486,0.02018,-0.0448,1.0000,0.0171
-14.250,-1.3232,0.02415,0.01940,-0.0431,1.0000,0.0176
-14.000,-1.3084,0.02353,0.01871,-0.0416,1.0000,0.0180
-13.750,-1.2959,0.02258,0.01767,-0.0400,1.0000,0.0186
-13.500,-1.2806,0.02176,0.01683,-0.0386,1.0000,0.0194
-13.250,-1.2611,0.02124,0.01629,-0.0377,1.0000,0.0200
-13.000,-1.2406,0.02079,0.01580,-0.0369,1.0000,0.0207
-12.750,-1.2198,0.02034,0.01529,-0.0360,1.0000,0.0214
-12.500,-1.1980,0.01998,0.01487,-0.0353,1.0000,0.0220
-12.250,-1.1800,0.01928,0.01411,-0.0340,1.0000,0.0227
-12.000,-1.1616,0.01864,0.01345,-0.0328,1.0000,0.0236
-11.750,-1.1402,0.01827,0.01307,-0.0319,1.0000,0.0243
-11.500,-1.1190,0.01792,0.01269,-0.0310,1.0000,0.0251
-11.250,-1.0982,0.01757,0.01229,-0.0298,1.0000,0.0258
-11.000,-1.0771,0.01726,0.01194,-0.0287,1.0000,0.0264
-10.750,-1.0553,0.01705,0.01168,-0.0277,1.0000,0.0268
-10.500,-1.0421,0.01609,0.01067,-0.0254,1.0000,0.0281
-10.250,-1.0232,0.01568,0.01024,-0.0239,1.0000,0.0289
-10.000,-1.0036,0.01535,0.00990,-0.0225,1.0000,0.0297
-9.750,-0.9841,0.01502,0.00954,-0.0210,1.0000,0.0304
-9.500,-0.9645,0.01471,0.00920,-0.0195,1.0000,0.0312
-9.250,-0.9445,0.01446,0.00891,-0.0180,1.0000,0.0318
-9.000,-0.9240,0.01426,0.00868,-0.0167,1.0000,0.0322
-8.750,-0.9056,0.01350,0.00786,-0.0152,0.9998,0.0335
-8.500,-0.8733,0.01303,0.00739,-0.0164,0.9985,0.0348
-8.250,-0.8400,0.01269,0.00703,-0.0178,0.9970,0.0359
-8.000,-0.8062,0.01236,0.00668,-0.0193,0.9956,0.0370
-7.750,-0.7716,0.01208,0.00637,-0.0208,0.9944,0.0380
-7.500,-0.7377,0.01177,0.00603,-0.0222,0.9929,0.0387
-7.250,-0.7062,0.01124,0.00547,-0.0232,0.9904,0.0408
-7.000,-0.6725,0.01089,0.00513,-0.0246,0.9882,0.0424
-6.750,-0.6378,0.01060,0.00482,-0.0261,0.9865,0.0441
-6.500,-0.6023,0.01035,0.00455,-0.0278,0.9851,0.0456
-6.250,-0.5670,0.00995,0.00417,-0.0296,0.9839,0.0494
-6.000,-0.5355,0.00966,0.00390,-0.0304,0.9804,0.0534
-5.750,-0.5041,0.00932,0.00361,-0.0311,0.9765,0.0618
-5.500,-0.4721,0.00900,0.00336,-0.0321,0.9731,0.0748
